x;y;life_span;mean_SpectralNorm;max_SpectralNorm;trend_SpectralNorm;mean_DeltaSpec;max_DeltaSpec;n_role_changes;EvolutionType;index_right;Name;Name_en;dist_to_station
4293220;5888324;68;0.30106424677903654;0.8611070552486867;-0.008626017409881467;0.04620943569434562;0.3600399069419496;0;4;1142;Михайловка;Mihajlovka;0.3272413178438496
4293220;5888324;68;0.30106424677903654;0.8611070552486867;-0.008626017409881467;0.04620943569434562;0.3600399069419496;0;4;904;Михайловка;Mihajlovka;0.3272413178438496
4293546;6923255;54;0.05687477256075197;0.21606926396683976;-0.00065500916631725;0.008979660778530822;0.13224287768783172;0;0;219;Нежино;Nezhino;0.49297611463763413
4296983;7006843;57;0.03807352660374824;0.061080470475454854;-0.00013928981107000607;0.004756750903213752;0.030375586018247566;0;0;211;Дальняя;Dal'njaja;0.4499488201918322
4297584;7004900;25;0.040231081798366757;0.07240963190887319;-0.001494485556213321;0.0050809251319697225;0.014467048639020492;0;2;211;Дальняя;Dal'njaja;2034.059685469785
4300846;6880180;54;0.03924902685894994;0.10264261164093051;-0.0004378416920160725;0.003976554157290448;0.04573242540281816;0;0;246;Федино;Fedino;0.47964007452312374
4307077;6464062;7;0.12824604833648312;0.16066542842453857;-0.005659043166342857;0.03510792068764384;0.06582358550993707;0;2;646;Елецкая-220;Eletskaja-220;15573.71115578078
4307080;6464085;7;0.001279826518806737;0.0016136749169867956;-5.411989619416927e-05;0.0003524184386223144;0.0006654304817313412;0;2;646;Елецкая-220;Eletskaja-220;15579.521519645292
4307879;7047812;62;0.04686014788754453;0.31945320532761207;-0.0014123008343498074;0.007945683516474775;0.1427696999557046;0;0;321;Александров;Aleksandrov;0.5042909692349874
4307879;7047812;62;0.04686014788754453;0.31945320532761207;-0.0014123008343498074;0.007945683516474775;0.1427696999557046;0;0;1939;Александров;Aleksandrov;0.5042909692349874
4310855;6842662;62;0.05989151168206485;0.29884554002845903;-0.0019180449132072208;0.007822210948211552;0.08315057509729284;0;0;230;Голутвин;Golutvin;0.3431793856609852
4313103;7313247;36;0.038518012913714345;0.054673779840775885;-9.921352527754339e-05;0.004369893123005846;0.022003715154861957;0;0;591;Венера;Venera;0.1693725488523259
4315199;5298782;9;0.052548619829114684;0.05649053820850338;-0.0009195382526767305;0.001390914548570538;0.004403801615998029;0;2;117;Джубгинская ТЭС;Dzhubginskaja TES;0.5176448402062812
4316158;7320200;47;0.02069204732180875;0.05966300217734649;-0.0009102787503833514;0.0030313991949568408;0.02479299932410457;0;0;596;Сатурн;Saturn;0.4095876576719482
4316796;6864682;41;0.03990891113248632;0.06717189169630212;-0.0004781153384337609;0.0024949450039784666;0.01568144584591813;0;0;232;Пески;Peski;0.22315270500453954
4317181;6970018;44;0.030570788494297584;0.060453376033019895;-0.00014774539891106793;0.0031222778815538682;0.020510196282024995;0;0;3;Электрогорская ГРЭС;Elektrogorskaja GRES;0.3217086882961166
4318315;6966083;3;0.018830832732650443;0.018930325230505907;1.6003074334366664e-05;0.00014923874678319897;0.0001652418211175559;0;2;300;Кроношпан;Kronoshpan;0.49340592706758035
4320238;6495167;37;0.054681446586456815;0.06092865500962114;0.00024002243982644534;0.00198263742020078;0.009474586823168839;0;0;651;КС-29;KS-29;0.3584463272303337
4320338;5356501;4;0.05209054416435284;0.05330730527065919;-0.0005587907231632001;0.0010350117932914928;0.001679690002959526;0;2;1105;Афипский НПЗ;Afipskij NPZ;0.27966626517752285
4321847;7318719;80;0.32260727402686185;0.9796662059360169;-0.013862969434817494;0.027386374325659112;0.3128756303371163;0;4;1866;ОРУ Рыбинская ГЭС 220 кВ;ORU Rybinskaja GES 220 kV;0.35408000307009685
4324259;5360441;39;0.0667531998871932;0.09183193153774946;0.00023695551826347677;0.005100457175303576;0.045323099097603;0;0;1842;Афипская;Afipskaja;0.43058826015572366
4329307;5700891;50;0.12009906072807555;0.681870874518155;-0.004872530737740675;0.022117738820032415;0.4463427652967126;0;4;1041;Т-15;T-15;0.11888565904009966
4330543;6799226;33;0.03347912902281361;0.03631139959230103;-2.4523970342606964e-05;0.0008110050276560043;0.0038592618010247354;0;0;258;Осётр;Osetr;0.5456333021938681
4330739;7107784;37;0.030754856944008296;0.04202968187201808;0.00025150063489607944;0.0027832422387403253;0.01737897120619297;0;0;598;Трубеж;Trubezh;0.2303115270917056
4331744;6327198;50;0.0750225255904663;0.1508499835341121;-0.0009098242175466946;0.0093015522236919;0.09787675779507772;0;0;652;Латная;Latnaja;0.3218054081976164
4335218;5692239;60;0.11460528712649266;0.5404749386886664;-0.005229908623802425;0.025980465500639982;0.19096614900213704;0;4;1040;Т-10;T-10;0.5619349171343655
4336596;5371584;12;0.029983496242621796;0.03786062329167741;-0.0008098904550589619;0.0013631008399172977;0.004459476209588267;0;2;1106;Яблоновская;Jablonovskaja;0.458177103756299
4336660;5360385;12;0.0007142151867027659;0.0009055725384368227;-1.94843600844904e-05;3.3066140052973055e-05;0.00011273999804886463;0;2;1106;Яблоновская;Jablonovskaja;11199.294921471175
4336672;5360413;12;0.0006613176083329193;0.0008385022839625529;-1.8041271945590225e-05;3.0617132012524435e-05;0.00010439003154966153;0;2;1106;Яблоновская;Jablonovskaja;11171.371056575379
4336683;5360395;12;0.027672286436406155;0.0350724090615829;-0.0007517329296565206;0.0012785911381298248;0.004356232955582125;0;2;1106;Яблоновская;Jablonovskaja;11189.451193579156
4336973;5534173;62;0.11330855535168186;0.6269094429402843;-0.004222734755667167;0.03235848627910891;0.5807372395461516;0;4;1138;Каневская;Kanevskaja;0.24725440363452653
4336973;5534173;62;0.11330855535168186;0.6269094429402843;-0.004222734755667167;0.03235848627910891;0.5807372395461516;0;4;1054;Каневская;Kanevskaja;0.24725440363452653
4338951;6895108;17;0.02612180856002612;0.02749462312761464;-0.00012511115520956605;0.0007420558052289646;0.0029566458740190593;0;2;274;Крона;Krona;0.3355866496612271
4339836;6962169;34;0.02210378374024509;0.02694803462854112;-6.038789561687828e-05;0.0016210141395598184;0.008016668596814769;0;0;226;Стачка;Stachka;0.4443838987834101
4340719;6719379;62;0.15792359331111175;0.4710887709640356;-0.00322889495008469;0.015787426382387865;0.20563093713720285;0;4;873;Михайловская;Mihajlovskaja;0.44082150576357054
4340719;6719379;62;0.15792359331111175;0.4710887709640356;-0.00322889495008469;0.015787426382387865;0.20563093713720285;0;4;322;Михайловская;Mihajlovskaja;0.44082150576357054
4340872;5483436;61;0.13021663847440826;0.41602850018960225;-0.002834518301490012;0.030720019225055115;0.2006431898822401;0;4;1053;Брюховецкая;Brjuhovetskaja;0.43388483440433534
4340872;5483436;61;0.13021663847440826;0.41602850018960225;-0.002834518301490012;0.030720019225055115;0.2006431898822401;0;4;1073;Брюховецкая;Brjuhovetskaja;0.43388483440433534
4341085;5398468;48;0.1234314539214247;0.5319887669015737;-0.00314390222888672;0.02902254386577844;0.27308461929435124;0;4;1059;Витаминкомбинат;Vitaminkombinat;0.4468400269781073
4341228;5398519;8;0.04045948437539194;0.050851174220020466;0.0010456611073377735;0.009381115326634961;0.030908294792114484;0;2;1059;Витаминкомбинат;Vitaminkombinat;151.90525424046615
4343392;5588622;56;0.11781883348032227;0.5811222229386427;-0.004536702321086943;0.03303614762174251;0.5730564038835053;0;4;1074;Староминская;Starominskaja;0.4526274068901854
4343392;5588622;56;0.11781883348032227;0.5811222229386427;-0.004536702321086943;0.03303614762174251;0.5730564038835053;0;4;1026;Староминская;Starominskaja;0.4526274068901854
4343443;5588345;6;0.04219586430935843;0.042447325398181544;-8.365910711452903e-05;0.00029519818358329927;0.0006252436898730451;0;2;1128;Староминская;Starominskaja;0.6361630129298159
4348200;5378344;61;0.18625043673868372;0.5268730507320207;-0.006360838257825515;0.04069134190042689;0.3568630092289721;0;4;107;Краснодарская ТЭЦ;Krasnodarskaja TETs;0.6567235787054055
4349221;5383754;3;0.033181299811986295;0.03343251276073674;-0.00013144430843886742;0.00037681942312567385;0.0005082637315645469;0;2;1058;Восточная Промзона;Vostochnaja Promzona;0.4018211804433992
4349227;5386120;5;0.02248967693242477;0.03941319814593319;-0.008434817072387591;0.007100975423165794;0.027965689349079875;0;2;1055;Кругликовская;Kruglikovskaja;0.2724614665130621
4349514;7383491;6;0.2559406119206214;0.2869378070502834;-0.0016474814134074922;0.019826781961815292;0.038158435289161186;0;2;595;Пошехонье;Poshehon'e;3267.787172686163
4349817;5389675;3;0.06285482194417101;0.07222458479994694;-0.009368330035979595;0.014054644283663882;0.023422974319646503;0;2;1055;Кругликовская;Kruglikovskaja;3603.6828649649924
4349823;5383480;35;0.04422331301118603;0.08860527818479925;-0.0005456535956002808;0.004260809887480982;0.04218138361540315;0;0;1058;Восточная Промзона;Vostochnaja Promzona;661.6054448534475
4349823;5383618;35;0.009934112300381378;0.010603648282831456;1.7518845567838063e-05;0.0002169100368558344;0.005375958838614512;0;0;1058;Восточная Промзона;Vostochnaja Promzona;617.4227014454484
4349823;5383631;35;0.1919579146584524;0.19718972785016356;0.0008654626990830278;0.005377412714194087;0.18167239585576384;0;0;1058;Восточная Промзона;Vostochnaja Promzona;614.6952861867735
4349824;5383743;35;0.6265840711002526;0.6436602633756391;0.0028246340182406754;0.017552851498564417;0.592978490240083;0;1;1058;Восточная Промзона;Vostochnaja Promzona;603.4102636354631
4349841;5386107;35;0.010649676499197208;0.01094851912831471;3.69421962885184e-05;0.00024007782213614424;0.007903055582968157;0;0;1055;Кругликовская;Kruglikovskaja;613.8817730100791
4349842;5386038;35;0.055083502252257284;0.056604001547002944;0.0002516011217895987;0.0015629488474803485;0.052826765077372204;0;0;1055;Кругликовская;Kruglikovskaja;620.1779162739002
4349865;5385832;35;0.6390070933225195;0.6564265206179828;0.0028814882998305365;0.01790609965835776;0.6049182647862555;0;1;1055;Кругликовская;Kruglikovskaja;699.7193321849229
4349869;5385998;35;0.27695422755582805;0.28453186585597723;0.0012540017911650003;0.007791505815505989;0.26326621600766875;0;4;1055;Кругликовская;Kruglikovskaja;653.2212600900942
4349870;5386047;35;0.16775874383923728;0.17239041160079446;0.0007664083806523526;0.004760922321874092;0.16091694595322784;0;0;1055;Кругликовская;Kruglikovskaja;646.867234317678
4349871;5386094;35;0.03670900409607398;0.0377343575364323;0.00012772905353350796;0.0008293038407528484;0.027304063212634705;0;0;1055;Кругликовская;Kruglikovskaja;644.2670460561432
4349873;5386200;35;0.01942862445120887;0.02160955113630922;-1.5872064378979347e-05;0.00015647026099121797;0.0012294984248932446;0;0;1055;Кругликовская;Kruglikovskaja;650.6950288992145
4349877;5399108;8;0.07840826019409905;0.10460199226740491;0.004818176787016401;0.019097733139760993;0.07182921813577042;0;2;1059;Витаминкомбинат;Vitaminkombinat;8815.459618083254
4349881;5386579;35;0.026306618938334175;0.10567770021219304;-0.00038935344825345486;0.004116216043658465;0.06324235202933448;0;0;1055;Кругликовская;Kruglikovskaja;798.8467172336694
4349885;5391083;3;0.027876148222346252;0.03922269023184778;-0.016057394703529928;0.01605739470353431;0.03018995278563264;0;2;1055;Кругликовская;Kruglikovskaja;5006.494056727264
4351978;7385637;10;0.06792046045752761;0.0820034465372166;-0.002026039760526399;0.005164475564826037;0.014167345076614213;0;2;595;Пошехонье;Poshehon'e;0.3498223700233345
4352370;7385847;45;0.20241041974290092;0.6918418262999948;-0.010544938584495546;0.06972689367339019;0.5746027543863645;0;4;920;Пошехонье;Poshehon'e;0.36095498409666016
4353696;5418853;8;0.038870998261210106;0.04109348949698166;-0.0004831525793233059;0.000901856630495335;0.0028651830108336954;0;2;1060;НПС-7;NPS-7;0.38666104142522484
4354275;5326741;42;0.05504402569165782;0.0804800480956764;0.0006062729849495356;0.003925432950465578;0.03541830023474502;0;0;1109;Горячий Ключ;Gorjachij Kljuch;0.5577526509489716
4359763;5246243;38;0.07651775082571677;0.10815203870924196;6.93205164788941e-05;0.004091567420937085;0.04200010894838138;0;0;1117;Шепси;Shepsi;0.05603302565642312
4363192;6268409;60;0.164799525135738;0.6825362025030738;-0.005260709424704571;0.02660923216827878;0.28664607846004453;0;4;1914;ОРУ Нововоронежская АЭС 220 кВ;ORU Novovoronezhskaja AES 220 kV;0.3661649065629723
4364873;6527689;40;0.04195670039299788;0.0633305442043819;-0.0002275516536750874;0.002474063020875079;0.02309505568928604;0;0;645;Дон;Don;0.46931525501832766
4365229;6269389;49;0.13871187179368746;0.556567814445901;-0.004946388565820294;0.028096738830061408;0.5158549099284518;0;4;1894;ОРУ Нововоронежская АЭС 500 кВ;ORU Novovoronezhskaja AES 500 kV;0.5051607651481645
4365306;6267917;7;0.14241771086081728;0.16927009695214845;0.011186174127974676;0.020010521594588184;0.08092792227393714;0;2;37;Донская АЭС;Donskaja AES;0.20504821307463356
4365442;6269520;10;0.010367991794209944;0.013949138668992762;-0.0005962249849649861;0.0023723230377793152;0.005899200095292918;0;2;1894;ОРУ Нововоронежская АЭС 500 кВ;ORU Novovoronezhskaja AES 500 kV;250.15729689091404
4365751;6474193;30;0.034223215269962776;0.036037808793892324;1.5193612733717812e-05;0.0010223371923098702;0.0042071871673831016;0;0;667;Чириково;Chirikovo;0.2956479142193452
4366153;6269874;39;0.02990232479597248;0.045710756777921455;-0.00022835775641088954;0.001907494467446782;0.010475042527468809;0;0;831;Новая;Novaja;0.1227291727932321
4367165;6269407;39;0.016882409488912706;0.030646604704729477;-0.00018067165066708922;0.0009580554468202996;0.008641076808340406;0;0;831;Новая;Novaja;1114.6749138028174
4367180;6269440;39;0.01699417331797894;0.03078018630428954;-0.00018043704153169;0.0009689826553453289;0.008622346033345524;0;0;831;Новая;Novaja;1115.057860050897
4367181;6269397;39;0.0006285214028690549;0.0011484361153073334;-6.788002538829522e-06;3.6000182240591705e-05;0.00032552766257304736;0;0;831;Новая;Novaja;1133.3951315676725
4367620;6270028;10;0.10312320787370872;0.13941561420730442;-0.005925276055166784;0.02337411450554347;0.0593727088148929;0;2;831;Новая;Novaja;1475.1775256085225
4369953;6315630;62;0.07366101403133352;0.5843017611362554;-0.0027161792397123047;0.029467439166820517;0.4413232782866379;0;4;668;Южная;Juzhnaja;0.5727400891933163
4369961;6276529;39;0.012888757155584386;0.02247374598270603;-0.00013507690708395957;0.000695390250746576;0.0065017672391667405;0;0;831;Новая;Novaja;7667.49329647277
4369970;6276523;39;0.012771125683407408;0.022382569728325606;-0.00013596405989736019;0.0006908612161502571;0.006546589019257221;0;0;831;Новая;Novaja;7666.76313212133
4370123;6276950;39;0.01834308471384874;0.028084235629829413;-0.00017298346928562735;0.0011530962906096927;0.0070867408230639375;0;0;831;Новая;Novaja;8113.646358984011
4370134;6276951;39;0.019452027098610113;0.03200837381109233;-0.0002076340622579432;0.0013813424387049788;0.008922683276272887;0;0;831;Новая;Novaja;8119.906023104854
4370256;6315613;39;0.0009600914335419548;0.0015059177086558938;-8.638998417091449e-06;6.195243567689005e-05;0.00036244590763903726;0;0;668;Южная;Juzhnaja;302.9675385769735
4370351;6315652;42;0.00048600685558963195;0.0022489020179489727;-1.9954530310589206e-05;7.129656326441532e-05;0.0014068573786580924;0;0;668;Южная;Juzhnaja;398.1308885673868
4370360;6315638;42;0.03439967813351132;0.1991421894861621;-0.0021004992483277486;0.006050940152391736;0.16964071912677114;0;0;668;Южная;Juzhnaja;406.5909315656943
4370381;6315634;3;0.19069745914235184;0.19912787916184418;-0.004460897988707849;0.011908566092351747;0.016369464081060187;0;2;668;Южная;Juzhnaja;427.52792941686386
4370604;5902119;58;0.15098279014519925;0.5989040718599971;-0.0033323796064496742;0.02968939311728102;0.440143811102797;0;4;105;Луганская ГРЭС;Luganskaja GRES;0.5936656623561587
4372319;6320939;39;0.03952149061266135;0.06591343643081578;-0.0005109645242124908;0.002716734339264029;0.01926263124843209;0;0;669;Кировская;Kirovskaja;0.2106493786508221
4377597;5635930;36;0.04939005871859538;0.06675659510754836;-0.0003767408864970317;0.0031461511123725147;0.028060333606525927;0;0;1028;А-30;A-30;0.47561095425281574
