x;y;life_span;mean_BC;max_BC;trend_BC;mean_DeltaBC;max_DeltaBC;BC_EuclideanNorm;BC_Deviation;BC_EvolutionType
3403262;7619032;57;0.0243014348816703;0.0539219925624837;0.000112970267238;0.0032687485381735;0.0535984661243076;0.1988096726225424;0.0101423040582095;3
3403546;7618359;3;0.003216612514918;0.0034548303408594;-0.0002164034135163;0.0002164034135163;0.0002818466507915;0.005579991424696;0.0001793656287212;0
3403810;7617903;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
3403832;7617906;39;0.0197605689285751;0.0340788006394812;-0.0011535278882046;0.0011827783306037;0.0275442991536472;0.1549545096728579;0.0150061327438347;4
3403832;7617908;39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
3403840;7616742;8;0.0020902980627506;0.0023915064898671;-6.133088828694958e-05;0.0001338140933106;0.0003985114878151;0.0059329519665509;0.000175053958927;0
3408154;7562952;46;0.0369452195000482;0.0845087764244234;0.0007127360574562;0.0027993460616924;0.0446055754059697;0.2699791435108074;0.0148185200744958;3
3426976;8436448;44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
3450245;7394108;37;0.002387601359145;0.0057866972681095;0.0001527797001237;0.0002429556694738;0.0048813292498769;0.0194515644804004;0.0021272979402131;4
3455074;7929720;36;0.0005654764801867;0.0009324062442733;2.9202339935551e-05;3.13758097366037e-05;0.0009324062442733;0.0041634921052798;0.000402187598693;4
3475599;7407017;10;1.0859321065116077e-05;2.2938147285843725e-05;2.765185078471852e-06;2.384810867520627e-06;1.9952815217406646e-05;4.553005445440931e-05;9.453768130585496e-06;0
3480548;7401221;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
3481188;7401200;14;0.0005573509605529;0.0008187638396863;6.588353826327345e-05;6.870343418042772e-05;0.0008187638396863;0.0024685001321292;0.0003530005662795;0
3494831;7289882;25;0.0027107587383971;0.0048917829788369;0.0001006729613012;0.0003131651613568;0.0048917829788369;0.0158605300748037;0.0016474354713776;0
3517839;6631071;39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
3525984;7490478;58;0.0603436505486162;0.0874427803019324;0.0006207539859794;0.0047172468491144;0.056141716394246;0.4761583220696219;0.0163623254750653;3
3567176;7549268;52;0.0464298352672146;0.0597143288236181;0.0006586364578263;0.0021636266484806;0.0324861043656575;0.3444363142868333;0.0112133464834257;3
3572078;6797147;53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
3579375;6779179;51;0.0108233854410249;0.014105322141702;5.354880163588031e-05;0.0005645144919527;0.0082809848123385;0.079440498779051;0.0025681440372908;4
3592836;7093940;41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
3603955;6852095;47;0.0019393978010831;0.002844726293479;-2.2035684237900492e-05;5.752228802970762e-05;0.000632962300243;0.013478870256756;0.0003229038243181;4
3603974;6852128;47;6.404125765943353e-06;1.320890544405038e-05;-1.455322916379955e-07;4.826994567015475e-07;6.982362000678458e-06;4.65874076423489e-05;2.2727979289360444e-06;4
3603984;6852125;47;0.0050532831753273;0.0068721758247889;1.4827823066289947e-05;0.0002005010806187;0.0026735609058861;0.0354978985261975;0.0011291520997372;4
3604003;8842923;36;0.0042472763169265;0.0060304369270195;0.0001439208476283;0.0002872782801879;0.0026230682880123;0.0278121701835384;0.0018566695861318;4
3604564;8844675;14;0.0050108453470159;0.0054451250227254;1.1031752417648592e-05;9.987349186343144e-05;0.0007244543112987;0.0187742148448139;0.0002606513483109;0
3605501;7989025;43;0.0012279176261531;0.0018638629913529;3.9853465169129343e-05;6.22803476269807e-05;0.0011515621645958;0.0090295922694498;0.0006231749837866;4
3608617;6925715;47;0.0040983381190284;0.0057469616505001;2.561880942408593e-05;0.0001768645986312;0.002789477515795;0.0292356220060576;0.0011786392550863;4
3613601;8955512;9;0.0011253118946243;0.0012801592675544;-1.165138900278369e-05;7.606482812014499e-05;0.0003159091701387;0.00338769180165;9.399409042900808e-05;0
3614199;8956288;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
3614423;8956321;50;0.0035813205416362;0.0050304487912855;7.213011547508039e-05;0.0001857980236881;0.001972455420856;0.0273825330077876;0.001473161721097;4
3630838;7655356;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
3630872;7655381;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
3630967;7655353;9;0.0029419940717216;0.0030226824631511;8.81663550937687e-06;5.735258185919856e-05;0.0001596739940594;0.0088275629669892;5.5683504193134666e-05;0
